Index	ID	Country	Latitude	Longitude	Age
1055	LU-05_noUDG.SG	Canada	42.216667	-83.066667	625
1056	LU-06_noUDG.SG	Canada	42.216667	-83.066667	625
1057	LU-01_noUDG.SG	Canada	42.216667	-83.066667	625
1058	LU-02_noUDG.SG	Canada	42.216667	-83.066667	625
1059	CK-09_noUDG.SG	Canada	42.216667	-83.066667	400
1060	CK-10_noUDG.SG	Canada	42.216667	-83.066667	625
1061	CK-13_noUDG.SG	Canada	42.216667	-83.066667	4842
1062	19651_noUDG.SG	Canada	51.3	-121.77	5666
1063	LateDorset-XIV-H_126_noUDG.SG	Canada	75.24	-82.94	800
1064	MARC481_noUDG.SG	Canada	50.7	-57.4	1550
1065	I10427	Canada	69.4	-106.26	1755
1066	MARC1491_noUDG.SG	Canada	50.8	-56.1	1550
1067	XIV_C_748_noUDG.SG	Canada	64.5	-84.5	600
1068	gun002_noUDG.SG	Canary Islands	28.268611	-16.605556	851
1069	gun005_noUDG.SG	Canary Islands	27.966667	-15.6	992
1070	gun008_noUDG.SG	Canary Islands	27.966667	-15.6	1014
1071	gun011_noUDG.SG	Canary Islands	28.268611	-16.605556	1137
1072	gun012_noUDG.SG	Canary Islands	28.268611	-16.605556	1324
1271	Chagyrskaya_noUDG.SG	Russia	..	..	80000
1273	I16435_d	Channel Islands	49.4794	-2.4521	5531
1274	I16436_d	Channel Islands	49.4794	-2.4521	5814
1275	I26628	Channel Islands	49.721729	-2.177469	2549
1276	I26630	Channel Islands	49.721729	-2.177469	2483
1277	I16430	Channel Islands	49.721729	-2.177469	2084
1278	I16505	Channel Islands	49.721729	-2.177469	2058
1279	I26629	Channel Islands	49.721729	-2.177469	1990
1280	I16425	Channel Islands	49.497153	-2.506461	4929
1281	I16429	Channel Islands	49.497153	-2.506461	4935
1282	I16438	Channel Islands	49.497153	-2.506461	4384
1283	I16437	Channel Islands	49.497153	-2.506461	6091
1284	I16444	Channel Islands	49.497153	-2.506461	6048
1285	I16427	Channel Islands	49.497153	-2.506461	6057
1390	I2538	Chile	-21.4398	-70.0281	1101
1391	I2539	Chile	-21.4398	-70.0281	990
1392	I2540	Chile	-21.4398	-70.0281	1000
1393	Chinchorroi15_noUDG.SG	Chile	-18.483333	-70.333333	6242
1394	I1752	Chile	-33.36666667	-70.66666667	595
1395	I1754	Chile	-33.36666667	-70.66666667	825
1396	I17497	Chile	-17.804018	-69.310334	603
1397	I14009	Chile	-17.804018	-69.310334	750
1398	I11974	Chile	-31.92	-71.5	11885
1399	I11974.SG	Chile	-31.92	-71.5	11885
1400	I1753	Chile	-31.92	-71.5	5095
1401	I8576	Chile	-52.52	-69.59	100
1402	I2537	Chile	-20.5072	-69.3346	645
1403	SA5832_noUDG.SG	Chile	-53.14	-73.86	7293
1404	I8575	Chile	-52.04	-70.03	459
1405	AM72_noUDG.SG	Chile	-53.84	-71.17	100
1406	AM74_noUDG.SG	Chile	-53.84	-71.17	100
1407	AM66_noUDG.SG	Chile	-53.84	-71.17	100
1408	AM71_noUDG.SG	Chile	-53.84	-71.17	100
1409	AM73_noUDG.SG	Chile	-53.84	-71.17	100
1410	A460_noUDG.SG	Chile	-50.1	-75.24	5130
1411	IPK13a_noUDG.SG	Chile	-49.139722	-74.451944	1211
1412	IPK12_noUDG.SG	Chile	-53.35	-70.966667	858
1413	IPY08b_noUDG.SG	Chile	-55.25	-69.016667	1000
1414	IPY10_noUDG.SG	Chile	-54.933333	-67.616667	775
1416	NE45_noUDG	China	45.71	126.88	9241
1417	NE44_noUDG	China	45.71	126.88	9232
1418	NE1_noUDG	China	46	125.73	12650
1419	NE34_noUDG	China	45.98	125.58	14521
1420	NE5_noUDG	China	45.95	125.83	14174
1421	NE56_noUDG	China	46	126.15	19427
1422	NE3_noUDG	China	45.85	126	10628
1423	NE4_noUDG	China	45.93	125.85	10557
1424	NE8_noUDG	China	46.01	125.82	11263
1425	NE36_noUDG	China	46.06	125.72	10673
1426	NE57	China	46	126.12	11026
1427	NE16_noUDG	China	45.96	125.78	8564
1428	NE19_noUDG	China	45.96	125.75	7039
1429	NE2_noUDG	China	45.85	125.82	6321
1430	NE22_noUDG	China	46.15	126.23	6838
1431	NE29_noUDG	China	45.93	126.37	6877
1432	NE39_noUDG	China	45.91	125.9	8196
1433	NE49_noUDG	China	45.65	126.92	8368
1434	NE58	China	45.85	126	7308
1435	NE9_noUDG	China	46.01	125.8	6331
1436	NE18_noUDG	China	45.96	125.77	7062
1437	NE20_noUDG	China	45.4	127.03	33592
1438	WQM4_noUDG	China 	46.8613	119.655	7361
1439	ZLNR-2_noUDG	China 	46.8613	119.655	7389
1440	ZLNR-1_noUDG	China 	46.8613	119.655	1786
1441	MGS-M6_noUDG	China 	46.8613	119.655	1800
1442	MGS-M7R_noUDG	China 	46.8613	119.655	1800
1443	MGS-M7L_noUDG	China 	46.8613	119.655	1800
1444	HMF32_noUDG	China 	44.0355421	121.9948977	5594
1455	MZGM10-1_noUDG	China 	40.7575	113.354	5250
1456	MZGM16_noUDG	China 	40.7575	113.354	5250
1457	MZGM25-2_noUDG	China 	40.7575	113.354	5250
1458	Bianbian_noUDG	China	36.1	118.5	9709
1459	BS	China	36.5	117.9	9125
1460	XJS1309_M4_noUDG	China	36.5	117	7827
1461	XJS1311_M16_noUDG	China	36.5	117	7850
1462	Xiaogao_noUDG	China	37.9	117.6	7827
1463	XJS1309_M7_noUDG	China	36.5	117.9	7814
1464	Yumin_noUDG	China	42	114.2	8375
1465	Qihe2_noUDG_d	China	25.4	117.6	8392
1466	L5694_noUDG	China	25.6	117.3	338
1467	L5700_noUDG	China	26.2	119.1	4477
1468	L5701_noUDG_d	China	26.2	119.1	4325
1469	L5704_noUDG_d	China	26.2	119.1	4505
1470	L5705_noUDG	China	26.2	119.1	4333
1471	L5706_noUDG_d	China	26.2	119.1	4459
1472	L7415_noUDG	China	26.2	119.1	4333
1473	L7417_noUDG_d	China	26.2	119.1	4472
1474	L5692_noUDG_d	China	26.2	119.1	4477
1475	L5696_noUDG_d	China	26.2	119.1	4350
1476	L5698_noUDG_d	China	26.2	119.1	4287
1477	L5703_noUDG_d	China	26.2	119.1	4571
1478	LD1	China	26.3	120.2	8190
1479	LD2	China	26.3	120.2	7575
1480	SuogangB1_noUDG_d	China	23.5	119.6	4550
1481	SuogangB3_noUDG_d	China	23.5	119.6	4550
1482	SM-SGDLM27_noUDG	China 	38.5664991	110.3101228	4050
1483	SM-SGDLM6_noUDG	China 	38.5664991	110.3101228	4589
1484	SM-SGDLM7X_noUDG	China 	38.5664991	110.3101228	4050
1485	Tianyuan	China	39.657778	115.871389	39565
1486	DCZM17IV_noUDG	China 	36.5310071	101.9623168	1850
1487	DCZ-M21II_noUDG	China 	36.5310071	101.9623168	1763
1488	DCZ-M22IV_noUDG	China 	36.5310071	101.9623168	1850
1489	DCZ-M6_noUDG	China 	36.5310071	101.9623168	1850
1490	JCKM1-1_noUDG	China 	36.9196142	102.5318758	4296
1491	LJM2_noUDG	China 	36.508904	101.796482	3900
1492	LJM3_noUDG	China 	36.508904	101.796482	4479
1493	LJM4_noUDG	China 	36.508904	101.796482	3900
1494	LJM5_noUDG	China 	36.508904	101.796482	3900
1495	LJM14_noUDG	China 	36.508904	101.796482	3900
1496	LJM25_noUDG	China 	36.508904	101.796482	3900
1497	91KLH11_noUDG	China 	42.5043431	125.4145019	2650
1498	91KLH18_noUDG	China 	42.5043431	125.4145019	2812
1499	91KLM2_noUDG	China 	42.5043431	125.4145019	2650
1500	EDM139_noUDG	China 	42.0996111	118.9483178	3750
1501	EDM176_noUDG	China 	42.0996111	118.9483178	3750
1502	EDM124_noUDG	China 	42.0996111	118.9483178	3544
1503	BLSM27S_noUDG	China 	41.4146691	120.2743518	5250
1504	BLSM41_noUDG	China 	41.4146691	120.2743518	5250
1505	BLSM45_noUDG	China 	41.4146691	120.2743518	5162
1506	S95_noUDG.EC	China	37.82060368	109.0505931	5050
1507	18R21265_noUDG.EC	China	37.82060368	109.0505931	5050
1508	S91_noUDG.EC	China	37.82060368	109.0505931	5050
1509	S94_noUDG.EC	China	37.82060368	109.0505931	5050
1510	S96_noUDG.EC	China	37.82060368	109.0505931	5050
1511	S120_noUDG.EC	China	37.82060368	109.0505931	5050
1512	18R21262_noUDG.EC	China	37.82060368	109.0505931	5050
1513	18R21266_noUDG.EC	China	37.82060368	109.0505931	4785
1514	S118_noUDG.EC	China	37.82060368	109.0505931	5050
1515	S123_noUDG.EC	China	37.82060368	109.0505931	5050
1516	S97_noUDG.EC	China	37.82060368	109.0505931	5050
1517	M15-1_noUDG.SG	China	43.6097	93.1667	2250
1518	M15-2_noUDG.SG	China	43.6097	93.1667	2250
1519	M4_noUDG.SG	China	43.6097	93.1667	2227
1520	M820_noUDG.SG	China	43.6097	93.1667	2213
1521	X3_noUDG.SG	China	43.6097	93.1667	2250
1522	F004_noUDG.SG	China	43.6097	93.1667	2230
1523	M010_noUDG.SG	China	43.6097	93.1667	2292
1524	M012_noUDG.SG	China	43.6097	93.1667	2224
1525	M819_noUDG.SG	China	43.6097	93.1667	2250
1526	M827_noUDG.SG	China	43.6097	93.1667	2300
1527	M8R1_noUDG.SG	China	43.6097	93.1667	2231
1528	HJTM115_noUDG	China 	33.5922112	114.0221248	2225
1529	JXNTM2_noUDG	China 	35.1707822	113.1546898	3250
1530	JXNTM23_noUDG	China 	35.1707822	113.1546898	3332
1531	LGM41_noUDG	China 	33.8719844	113.9186659	2100
1532	LGM79_noUDG	China 	33.8719844	113.9186659	2250
1533	HJTW13_noUDG	China 	33.5922112	114.0221248	2131
1534	HJTM107_noUDG	China 	33.5922112	114.0221248	3993
1535	HJTM109_noUDG	China 	33.5922112	114.0221248	3908
1536	PLTM310_noUDG	China 	33.7086342	114.9224618	4088
1537	PLTM311_noUDG	China 	33.7086342	114.9224618	4049
1538	PLTM313_noUDG	China 	33.7086342	114.9224618	3934
1539	WD-WT1H16_noUDG	China 	34.1784472	113.3719748	4536
1540	WD-WT5M2_noUDG	China 	34.1784472	113.3719748	3900
1541	PLTM312_noUDG	China 	33.7086342	114.9224618	3977
1542	WGM20_noUDG	China 	34.8191841	113.3959228	5250
1543	WGM35_noUDG	China 	34.8191841	113.3959228	5950
1544	WGM43_noUDG	China 	34.8191841	113.3959228	5250
1545	WGM70_noUDG	China 	34.8191841	113.3959228	5250
1546	WGM76S_noUDG	China 	34.8191841	113.3959228	5250
1547	WGM94_noUDG	China 	34.8191841	113.3959228	5250
1548	XW-M1R18_noUDG	China 	34.564554	110.977875	6927
1549	WGH35-1_noUDG	China 	34.8191841	113.3959228	5250
1755	KIN002	DR Congo	-5.08583	15.1287	201
1756	KIN004	DR Congo	-5.08583	15.1287	207
1757	KIN003	DR Congo	-5.08583	15.1287	140
1758	MTN001	DR Congo	2.2324	28.44085	766
1759	NGO001	DR Congo	-5.806	15.12388	199
1764	Ker1_noUDG.SG	Crimea	45.35059	36.468348	1604
1765	I18712	Croatia	43.45783	16.74911	3600
1766	I18748	Croatia	43.130852	16.997339	3700
1767	I20502	Croatia	45.312965	18.402813	5950
1768	I10045	Croatia	45.4482	17.6388	6050
1769	I10046	Croatia	45.4482	17.6388	6050
1770	I10047	Croatia	45.4482	17.6388	6050
1771	I10048	Croatia	45.4482	17.6388	6050
1772	I10049	Croatia	45.4482	17.6388	6050
1773	I10050	Croatia	45.4482	17.6388	6050
1774	I10052	Croatia	45.4482	17.6388	6095
1775	I10053	Croatia	45.4482	17.6388	6050
1776	I10054	Croatia	45.4482	17.6388	6050
1777	I10056	Croatia	45.4482	17.6388	6050
1778	I10057	Croatia	45.4482	17.6388	6050
1779	I10062	Croatia	45.4482	17.6388	6050
1780	I10063	Croatia	45.4482	17.6388	6050
1781	I10064	Croatia	45.4482	17.6388	6050
1782	I10065	Croatia	45.4482	17.6388	6050
1783	I10069	Croatia	45.4482	17.6388	6050
1784	I10070	Croatia	45.4482	17.6388	6050
1785	I10071	Croatia	45.4482	17.6388	6050
1786	I10072	Croatia	45.4482	17.6388	6050
1787	I10271	Croatia	45.4482	17.6388	6050
1788	I10272	Croatia	45.4482	17.6388	6023
1789	I10273	Croatia	45.4482	17.6388	6050
1790	I10274	Croatia	45.4482	17.6388	6050
1791	I10275	Croatia	45.4482	17.6388	6050
1792	I10291	Croatia	45.4482	17.6388	6050
1793	I10293	Croatia	45.4482	17.6388	6093
1794	I10294	Croatia	45.4482	17.6388	6050
1795	I10295	Croatia	45.4482	17.6388	6050
1796	I10297	Croatia	45.4482	17.6388	6050
1797	I10299	Croatia	45.4482	17.6388	6050
1798	I10303	Croatia	45.4482	17.6388	6050
1799	I10067	Croatia	45.4482	17.6388	6050
1800	I10058	Croatia	45.4482	17.6388	6050
1801	I10074	Croatia	45.4482	17.6388	6050
1802	I10068	Croatia	45.4482	17.6388	6050
1803	I10061	Croatia	45.4482	17.6388	6050
1804	I10292	Croatia	45.4482	17.6388	6050
1805	I23904	Croatia	44.555384	15.310516	2642
1806	I23911	Croatia	44.555384	15.310516	2765
1807	I23995	Croatia	44.555384	15.310516	2729
1808	I23996	Croatia	44.555384	15.310516	2744
1809	I24638	Croatia	44.555384	15.310516	2658
1810	I24639	Croatia	44.555384	15.310516	2658
1811	I24879	Croatia	45.21455	15.315809	2599
1812	I24882	Croatia	45.173585	16.124298	2599
1813	I24883	Croatia	44.694464	14.3927	2750
1814	I5723	Croatia	45.900833	15.700288	2374
1815	I5724	Croatia	45.900833	15.700288	2232
1816	I5725	Croatia	45.900833	15.700288	2554
1817	I5726	Croatia	45.900833	15.700288	2407
1818	I5727	Croatia	45.900833	15.700288	2586
1819	I5728	Croatia	45.900833	15.700288	2224
1820	I5729	Croatia	46.255979	16.692342	2920
1821	I3313	Croatia	43.894	15.977	2722
1822	I5071	Croatia	43.35141	16.461788	7582
1823	I5072	Croatia	43.35141	16.461788	7545
1824	I3499	Croatia	45.338767	18.698861	4718
1825	I4175	Croatia	45.335618	19.060547	4800
1826	I24345	Croatia	43.88741	15.72534	2900
1827	I26742	Croatia	43.705878	16.520021	2650
1828	I24344	Croatia	43.88741	15.72534	2900
1829	I18831	Croatia	43.88741	15.72534	2201
1830	I18830	Croatia	43.88741	15.72534	2201
1831	I19017	Croatia	43.9672237	16.4326708	3750
1832	I24342	Croatia	43.88741	15.72534	3410
1833	I26773	Croatia	45.068212	13.70839	3325
1834	I26774	Croatia	45.068212	13.70839	3325
1835	I26893	Croatia	45.068212	13.70839	3325
1836	I4331	Croatia	43.194	17.344	3519
1837	I4332	Croatia	43.194	17.344	3508
1838	I5073	Croatia	43.607274	16.54708	3573
1839	I5074	Croatia	43.17	17.26	3385
1840	I5080	Croatia	44.92	16.05	3631
1841	I11843	Croatia	43.9672237	16.4326708	3750
1842	I18088	Croatia	43.9672237	16.4326708	3750
1843	I18745	Croatia	43.9672237	16.4326708	3750
1844	I18746	Croatia	43.9672237	16.4326708	3750
1845	I18747	Croatia	43.9672237	16.4326708	3750
1846	I18752	Croatia	43.9672237	16.4326708	3750
1847	I19019	Croatia	43.9672237	16.4326708	3750
1848	I19025	Croatia	43.9672237	16.4326708	3750
1849	I19026	Croatia	43.9672237	16.4326708	3750
1850	I19027	Croatia	43.9672237	16.4326708	3750
1851	I19029	Croatia	43.9672237	16.4326708	3750
1852	I19032	Croatia	43.9672237	16.4326708	3750
1853	I19022	Croatia	43.9672237	16.4326708	3750
1854	I19016	Croatia	43.9672237	16.4326708	3750
1855	I19031	Croatia	43.9672237	16.4326708	3750
1856	I19020	Croatia	43.9672237	16.4326708	3750
1857	I19030	Croatia	43.9672237	16.4326708	3750
1858	I15462	Croatia	43.530795	16.260044	1216
1859	I15741	Croatia	43.530795	16.260044	1096
1860	I15743	Croatia	43.530795	16.260044	1029
1861	I15744	Croatia	43.530795	16.260044	1228
1862	I1879	Croatia	45.28274	18.79404	396
1863	I15742	Croatia	43.530795	16.260044	1232
1864	I15463	Croatia	43.530795	16.260044	1200
1865	I1875	Croatia	42.96723	16.70719	9056
1866	I18071	Croatia	44.8520052	15.4199444	3450
1867	I18072	Croatia	44.8520052	15.4199444	3450
1868	I18073	Croatia	44.8520052	15.4199444	3450
1869	I18074	Croatia	44.8520052	15.4199444	3450
1870	I18075	Croatia	44.8520052	15.4199444	3450
1871	I18077	Croatia	44.8520052	15.4199444	3450
1872	I18078	Croatia	44.8520052	15.4199444	3450
1873	I18079	Croatia	44.8520052	15.4199444	3450
1874	I18082	Croatia	44.8520052	15.4199444	3450
1875	I18086_d	Croatia	44.8520052	15.4199444	3450
1876	I18087	Croatia	44.8520052	15.4199444	3450
1877	I18413	Croatia	44.8520052	15.4199444	3100
1878	I18414_d	Croatia	44.8520052	15.4199444	3100
1879	I18415	Croatia	44.8520052	15.4199444	3100
1880	I18416	Croatia	44.8520052	15.4199444	3100
1881	I18417	Croatia	44.8520052	15.4199444	3100
1882	I18720	Croatia	44.8520052	15.4199444	3100
1883	I18721	Croatia	44.8520052	15.4199444	3100
1884	I18722	Croatia	44.8520052	15.4199444	3100
1885	I18723	Croatia	44.8520052	15.4199444	3100
1886	I18724	Croatia	44.8520052	15.4199444	3100
1887	I18725	Croatia	44.8520052	15.4199444	3100
1888	I18727	Croatia	44.8520052	15.4199444	3100
1889	I18729	Croatia	44.8520052	15.4199444	3100
1890	I18730	Croatia	44.8520052	15.4199444	3100
1891	I18732	Croatia	44.8520052	15.4199444	3100
1892	I18733	Croatia	44.8520052	15.4199444	3100
1893	I18734	Croatia	44.8520052	15.4199444	3100
1894	I18737	Croatia	44.8520052	15.4199444	3100
1895	I18738	Croatia	44.8520052	15.4199444	3100
1896	I18739	Croatia	44.8520052	15.4199444	3100
1897	I18735	Croatia	44.8520052	15.4199444	3100
1898	I18728	Croatia	44.8520052	15.4199444	3100
1899	I18719	Croatia	44.8520052	15.4199444	3100
1900	I18717	Croatia	44.8520052	15.4199444	3100
1901	I18085	Croatia	44.8520052	15.4199444	3450
1902	I18718_d	Croatia	44.8520052	15.4199444	3100
1903	I18736	Croatia	44.8520052	15.4199444	3100
1904	I18827	Croatia	45.14585	18.061342	6450
1905	I26738	Croatia	45.14585	18.061342	7125
1906	I26741	Croatia	45.55101	18.746617	6585
1907	I3498	Croatia	45.338767	18.698861	7681
1908	I4168	Croatia	45.338767	18.698861	6588
1909	I5077	Croatia	45.55101	18.746617	7001
1910	I5078	Croatia	45.55101	18.746617	6571
1911	I7399	Croatia	45.300857	18.779447	7078
1912	I7398	Croatia	45.300857	18.779447	6875
1913	I7538	Croatia	45.300857	18.779447	6875
1914	I10055	Croatia	45.4482	17.6388	7727
1915	I3433	Croatia	43.589	16.648	7800
1916	I3947	Croatia	43.589	16.648	7834
1917	I3948	Croatia	43.589	16.648	7863
1918	I4167	Croatia	45.338767	18.698861	6635
1919	I5079	Croatia	45.488514	17.641285	5421
1920	I2792	Croatia	45.335618	19.060547	4676
1921	CAO001	Cuba	23.038	-81.497	849
1922	CAO002008	Cuba	23.038	-81.497	1326
1923	CAO032	Cuba	23.038	-81.497	1214
1924	CAO006	Cuba	23.038	-81.497	2000
1925	CAO010	Cuba	23.038	-81.497	2000
1926	CAO011	Cuba	23.038	-81.497	905
1927	CAO014	Cuba	23.038	-81.497	1542
1928	CAO015	Cuba	23.038	-81.497	3131
1929	CAO016	Cuba	23.038	-81.497	2000
1930	CAO017	Cuba	23.038	-81.497	2000
1931	CAO019	Cuba	23.038	-81.497	3188
1932	CAO020	Cuba	23.038	-81.497	3112
1933	CAO021	Cuba	23.038	-81.497	750
1934	CAO022026	Cuba	23.038	-81.497	1313
1935	CAO023025	Cuba	23.038	-81.497	932
1936	CAO024	Cuba	23.038	-81.497	1319
1937	CAO027	Cuba	23.038	-81.497	1299
1938	CAO028	Cuba	23.038	-81.497	709
1939	CAO029	Cuba	23.038	-81.497	1323
1940	CAO030	Cuba	23.038	-81.497	1300
1941	CAO031	Cuba	23.038	-81.497	1320
1942	CAO012	Cuba	23.038	-81.497	1328
1943	CAO007	Cuba	23.038	-81.497	1104
1944	CAO018	Cuba	23.038	-81.497	3150
1945	CAO004	Cuba	23.038	-81.497	1214
1946	CUC001	Cuba	23.05	-81.317	2000
1947	CUC002	Cuba	23.05	-81.317	2000
1948	CUC003	Cuba	23.05	-81.317	2000
1949	CUC004	Cuba	23.05	-81.317	2000
1950	CDE001	Cuba	..	..	393
1951	CDE002	Cuba	..	..	488
1952	CDE003	Cuba	..	..	515
1953	CDE004	Cuba	..	..	517
1954	CDE005	Cuba	..	..	425
1955	CIP001	Cuba	22.958	-83.275	1455
1956	CIP002	Cuba	22.958	-83.275	1414
1957	CIP003	Cuba	22.958	-83.275	1950
1958	CIP007012	Cuba	22.958	-83.275	1345
1959	CIP008	Cuba	22.958	-83.275	1232
1960	CIP009	Cuba	22.958	-83.275	2734
1961	CIP010	Cuba	22.958	-83.275	1397
1962	CIP011	Cuba	22.958	-83.275	1257
1963	ELM001	Cuba	23.046	-81.504	530
1964	GUY001	Cuba	22.301	-80.924	2150
1965	GUY002	Cuba	22.301	-80.924	2510
1966	GUY003	Cuba	22.301	-80.924	1657
1967	CAA001003	Cuba	22.985	-81.462	1736
1968	CAA002	Cuba	22.985	-81.462	1561
1969	MTO001	Cuba	22.823	-81.391	1231
1970	PDM001	Cuba	20.554	-76.986	1826
1971	PDM002	Cuba	20.554	-76.986	1900
1972	PDM003	Cuba	20.554	-76.986	1960
1973	PDM004	Cuba	20.554	-76.986	1824
1974	PDM006	Cuba	20.554	-76.986	1992
1975	PDM008	Cuba	20.554	-76.986	1783
1976	PDM009	Cuba	20.554	-76.986	1900
1977	PDM010	Cuba	20.554	-76.986	1877
1978	I10759	Curacao	12.13	-68.97	650
1979	I11892	Curacao	12.13	-68.97	603
1980	I12967	Curacao	12.13	-68.97	660
1981	I13472	Curacao	12.13	-68.97	602
1982	I10758	Curacao	12.3	-69.15	666
1983	I4208	Cyprus	34.83	32.4	5400
1984	I4207	Cyprus	34.83	32.4	9600
1985	I4209	Cyprus	34.83	32.4	9600
1986	I4210	Cyprus	34.83	32.4	9600
1987	I7949	Czech Republic	50.548056	13.776111	3022
1988	HOP001	Czech Republic	50.080377	14.27686	4240
1989	HOP002	Czech Republic	50.080377	14.27686	4177
1990	HOP003	Czech Republic	50.080377	14.27686	4250
1991	I4136	Czech Republic	50.118	14.258	4250
1992	I4145	Czech Republic	50.118	14.258	4089
1993	I4885	Czech Republic	50.1217475	14.4569508	4170
1994	I4886	Czech Republic	50.1217475	14.4569508	4088
1995	I4888	Czech Republic	50.1217475	14.4569508	4038
1996	I4889	Czech Republic	50.1217475	14.4569508	4131
1997	I4890	Czech Republic	50.1217475	14.4569508	4250
1998	I4891	Czech Republic	50.1217475	14.4569508	4131
1999	I4895	Czech Republic	50.0504153	14.3667267	4106
2000	I4896	Czech Republic	50.0504153	14.3667267	4163
2001	I4945	Czech Republic	50.1217475	14.4569508	4177
2002	I4946	Czech Republic	50.0504153	14.3667267	4188
2003	I5514	Czech Republic	50.0504153	14.3667267	4155
2004	I5666	Czech Republic	50.274015	15.81387	4250
2005	I6468	Czech Republic	50.166667	14.316667	4150
2006	I6476	Czech Republic	50.509507	14.04452	4100
2007	I6480	Czech Republic	50.166667	14.316667	4150
2008	I7205	Czech Republic	50.410265	14.074597	4200
2009	I7211	Czech Republic	50.410265	14.074597	4183
2010	I7212	Czech Republic	50.410265	14.074597	4247
2011	I7213	Czech Republic	50.410265	14.074597	4231
2012	I7214	Czech Republic	50.410265	14.074597	4200
2013	I7249	Czech Republic	50.19	14.158	4011
2014	I7250	Czech Republic	50.19	14.158	4200
2015	I7251	Czech Republic	50.19	14.158	4200
2016	I7269	Czech Republic	50.19	14.158	4200
2017	I7270	Czech Republic	50.19	14.158	4200
2018	I7275	Czech Republic	50.19	14.158	4200
2019	I7276	Czech Republic	50.19	14.158	4200
2020	I7278	Czech Republic	50.19	14.158	4333
2021	I7281	Czech Republic	50.044984	14.339296	4194
2022	I7282	Czech Republic	50.410265	14.074597	4200
2023	I7286	Czech Republic	50.410265	14.074597	4221
2024	I7287	Czech Republic	50.410265	14.074597	4200
2025	I7288	Czech Republic	50.410265	14.074597	4200
2026	I7290	Czech Republic	50.410265	14.074597	4200
2027	KO1003	Czech Republic	50.025608	15.169166	4160
2028	KO1004	Czech Republic	50.025608	15.169166	4166
2029	KO1005	Czech Republic	50.025608	15.169166	4331
2030	KOP002	Czech Republic	50.011045	15.213159	4250
2031	KOP003	Czech Republic	50.011045	15.213159	4342
2032	PRU002	Czech Republic	50.078134	14.312195	4470
2033	PRU003	Czech Republic	50.078134	14.312195	4427
2034	PRU005	Czech Republic	50.078134	14.312195	4350
2035	TIS001	Czech Republic	50.283392	14.539446	4326
2036	VLI022	Czech Republic	50.365945	14.446606	4265
2037	VLI024	Czech Republic	50.365945	14.446606	4150
2038	VLI026	Czech Republic	50.365945	14.446606	4150
2039	VLI028	Czech Republic	50.365945	14.446606	4150
2040	VLI029	Czech Republic	50.365945	14.446606	4150
2041	VLI030	Czech Republic	50.365945	14.446606	4150
2042	I4887	Czech Republic	50.1217475	14.4569508	4071
2043	I7271	Czech Republic	50.19	14.158	4200
2044	RISE567_noUDG.SG	Czech Republic	50.118	14.258	4250
2045	RISE566_noUDG.SG	Czech Republic	50.118	14.258	4089
2046	I7210	Czech Republic	50.410265	14.074597	4071
2047	I4947	Czech Republic	50.0504153	14.3667267	4300
2048	I7283	Czech Republic	50.410265	14.074597	4200
2049	PRU001	Czech Republic	50.078134	14.312195	4331
2050	HOP004	Czech Republic	50.080377	14.27686	4222
2051	KOP001	Czech Republic	50.011045	15.213159	4250
2052	VLI025	Czech Republic	50.365945	14.446606	4150
2053	PRU004	Czech Republic	50.078134	14.312195	4264
2054	TIS002	Czech Republic	50.283392	14.539446	4470
2055	I7289	Czech Republic	50.410265	14.074597	4289
2056	I15823	Czech Republic	50.054385	14.363387	5550
2057	I15826	Czech Republic	50.054385	14.363387	5505
2058	I17310	Czech Republic	50.556196	13.763549	5397
2059	I14167	Czech Republic	50.145766	14.221421	5850
2060	I14169	Czech Republic	50.145766	14.221421	5850
2061	I14170	Czech Republic	50.145766	14.221421	5850
